F,M,married,widowed,single,divorced,age,children,construct,education,finance,government,IT,legal,manuf,medicine,retired,secondary,tertiary,postgrad,professional,income,avbal,avtrans,decision
0.0,1.0,0.0,0.0,1.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3506.84,27505.16,3778.29,None
0.0,1.0,0.0,0.0,1.0,0.0,25.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2051.9,24212.14,1735.98,B
1.0,0.0,1.0,0.0,0.0,0.0,39.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8156.1,33611.17,1846.41,None
1.0,0.0,1.0,0.0,0.0,0.0,38.33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1708.38,15048.69,480.3,None
0.0,1.0,0.0,0.0,0.0,1.0,47.04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5078.44,22162.69,922.89,None
0.0,1.0,0.0,0.0,1.0,0.0,39.45,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2821.16,35354.49,491.95,None
1.0,0.0,0.0,0.0,1.0,0.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7185.3,23265.02,1103.85,None
0.0,1.0,0.0,0.0,0.0,1.0,34.95,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1767.0,14617.1,2123.25,None
0.0,1.0,0.0,0.0,1.0,0.0,29.54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5303.54,26236.1,1322.16,None
0.0,1.0,0.0,0.0,0.0,1.0,57.07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4996.54,15985.3,2328.75,None
1.0,0.0,0.0,0.0,1.0,0.0,25.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13205.43,15820.11,6857.32,None
0.0,1.0,1.0,0.0,0.0,0.0,48.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5471.97,814.95,2038.46,None
1.0,0.0,0.0,0.0,1.0,0.0,39.86,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5978.99,23022.9,2377.78,None
0.0,1.0,1.0,0.0,0.0,0.0,43.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8045.89,21474.17,1800.08,None
1.0,0.0,0.0,0.0,1.0,0.0,27.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3197.57,11993.19,1374.47,None
0.0,1.0,1.0,0.0,0.0,0.0,28.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5002.68,12144.19,2225.71,None
0.0,1.0,0.0,1.0,0.0,0.0,59.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2528.92,11847.88,770.2,None
1.0,0.0,1.0,0.0,0.0,0.0,41.41,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7892.99,8815.18,1638.76,None
1.0,0.0,0.0,0.0,1.0,0.0,23.39,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12847.93,33671.32,4842.15,None
1.0,0.0,1.0,0.0,0.0,0.0,51.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8762.33,14752.59,1487.77,A
0.0,1.0,0.0,0.0,1.0,0.0,27.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4861.62,23835.17,776.03,None
1.0,0.0,0.0,1.0,0.0,0.0,56.01,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4140.42,5780.7,1724.59,None
1.0,0.0,1.0,0.0,0.0,0.0,35.31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1584.06,16853.17,1028.19,None
0.0,1.0,1.0,0.0,0.0,0.0,27.89,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3728.02,34551.76,1792.58,A
1.0,0.0,0.0,0.0,1.0,0.0,26.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2753.22,18800.92,413.78,None
0.0,1.0,0.0,0.0,1.0,0.0,27.89,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14736.21,34852.12,6082.29,None
0.0,1.0,0.0,0.0,1.0,0.0,47.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1138.75,6919.85,341.5,None
1.0,0.0,1.0,0.0,0.0,0.0,38.95,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5981.44,27497.47,1459.83,A
1.0,0.0,1.0,0.0,0.0,0.0,23.07,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19715.69,60259.76,5624.25,None
0.0,1.0,1.0,0.0,0.0,0.0,38.96,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1926.55,15713.06,875.48,A
0.0,1.0,1.0,0.0,0.0,0.0,24.11,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2374.71,21143.15,702.15,A
1.0,0.0,1.0,0.0,0.0,0.0,31.73,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6936.42,74441.97,4713.93,A
1.0,0.0,0.0,0.0,1.0,0.0,20.73,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2948.88,12580.51,721.98,None
1.0,0.0,0.0,0.0,1.0,0.0,18.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5071.84,1312.35,1290.1,None
0.0,1.0,0.0,0.0,1.0,0.0,19.69,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5937.34,25586.27,1342.67,None
0.0,1.0,1.0,0.0,0.0,0.0,37.71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3216.32,7789.15,1319.78,None
1.0,0.0,0.0,0.0,0.0,1.0,65.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,872.52,9633.83,708.01,None
1.0,0.0,0.0,0.0,1.0,0.0,24.72,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6724.33,30160.66,3153.15,None
0.0,1.0,1.0,0.0,0.0,0.0,36.26,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3923.37,35158.51,1012.62,None
1.0,0.0,1.0,0.0,0.0,0.0,54.59,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1086.68,12004.37,1325.86,None
0.0,1.0,0.0,0.0,0.0,1.0,43.03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8884.88,17975.16,4191.64,None
1.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1843.91,4531.9,1208.46,None
0.0,1.0,0.0,0.0,0.0,1.0,56.92,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4981.25,22089.9,1953.66,None
1.0,0.0,0.0,1.0,0.0,0.0,49.66,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2992.71,11353.67,303.33,None
0.0,1.0,0.0,1.0,0.0,0.0,45.28,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7000.99,19806.22,2508.43,None
0.0,1.0,0.0,0.0,0.0,1.0,28.27,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8350.2,37003.44,1985.23,None
1.0,0.0,1.0,0.0,0.0,0.0,26.77,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7828.41,24030.28,1793.85,None
0.0,1.0,0.0,1.0,0.0,0.0,53.2,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8903.41,30416.77,2915.53,None
1.0,0.0,0.0,0.0,1.0,0.0,34.09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7167.15,15068.04,1748.94,None
1.0,0.0,0.0,0.0,0.0,1.0,33.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,782.64,15740.16,2098.98,None
1.0,0.0,0.0,0.0,0.0,1.0,26.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1804.89,10185.35,687.71,None
0.0,1.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3490.7,23951.87,2029.82,None
0.0,1.0,1.0,0.0,0.0,0.0,52.79,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4408.43,24776.96,1946.16,None
0.0,1.0,1.0,0.0,0.0,0.0,36.71,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4030.26,2377.23,409.25,None
1.0,0.0,0.0,0.0,0.0,1.0,41.38,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7996.04,35515.14,2094.92,None
1.0,0.0,1.0,0.0,0.0,0.0,54.5,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1391.94,18549.12,1724.06,None
0.0,1.0,0.0,0.0,1.0,0.0,39.76,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4331.79,24014.18,1500.92,None
1.0,0.0,0.0,0.0,1.0,0.0,28.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2312.22,16175.42,1226.34,None
0.0,1.0,0.0,0.0,1.0,0.0,23.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8675.55,10094.5,2773.25,None
0.0,1.0,0.0,1.0,0.0,0.0,74.32,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5635.27,29054.95,1202.14,None
0.0,1.0,0.0,0.0,1.0,0.0,20.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10622.85,25455.03,3927.36,None
1.0,0.0,0.0,0.0,1.0,0.0,40.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6009.25,22844.52,1212.4,None
1.0,0.0,1.0,0.0,0.0,0.0,69.84,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3073.23,33108.03,424.79,A
1.0,0.0,0.0,1.0,0.0,0.0,59.99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6463.95,38496.93,2368.3,None
1.0,0.0,1.0,0.0,0.0,0.0,43.92,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2545.29,8967.41,915.71,None
1.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1927.54,8991.29,1003.8,None
1.0,0.0,0.0,0.0,1.0,0.0,40.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7035.51,44155.93,3188.92,None
0.0,1.0,1.0,0.0,0.0,0.0,36.61,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13452.37,38738.27,4325.51,A
1.0,0.0,0.0,0.0,1.0,0.0,27.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2987.61,13622.4,547.52,None
1.0,0.0,0.0,1.0,0.0,0.0,63.38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2250.01,16508.32,859.39,None
1.0,0.0,0.0,0.0,0.0,1.0,33.61,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6068.6,5378.2,984.01,None
1.0,0.0,1.0,0.0,0.0,0.0,41.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3826.66,19680.21,752.83,None
0.0,1.0,0.0,0.0,0.0,1.0,43.51,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1082.44,15019.49,999.19,None
1.0,0.0,1.0,0.0,0.0,0.0,39.71,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1564.97,21047.94,1253.96,A
0.0,1.0,0.0,0.0,1.0,0.0,47.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1426.36,4914.78,1328.45,None
1.0,0.0,0.0,0.0,0.0,1.0,57.29,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4995.33,26083.81,1597.76,None
0.0,1.0,0.0,0.0,1.0,0.0,21.53,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9941.92,18677.31,2009.22,None
1.0,0.0,0.0,0.0,1.0,0.0,27.66,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3011.28,24418.57,3522.56,None
0.0,1.0,1.0,0.0,0.0,0.0,36.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2612.11,20001.14,570.54,None
1.0,0.0,0.0,0.0,1.0,0.0,28.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4995.42,24000.3,1621.18,None
0.0,1.0,1.0,0.0,0.0,0.0,35.05,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5295.53,22866.75,2174.63,A
0.0,1.0,1.0,0.0,0.0,0.0,44.65,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5194.72,13796.11,1628.31,A
1.0,0.0,0.0,0.0,1.0,0.0,36.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6934.92,26534.28,1434.66,None
0.0,1.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3466.81,10199.24,239.32,None
1.0,0.0,0.0,0.0,1.0,0.0,25.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1662.21,12033.74,1286.34,None
0.0,1.0,1.0,0.0,0.0,0.0,36.28,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,592.85,22844.59,1931.55,None
1.0,0.0,0.0,0.0,0.0,1.0,55.84,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3179.27,26469.3,1071.26,None
1.0,0.0,1.0,0.0,0.0,0.0,37.44,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9218.1,29720.99,3913.3,A
0.0,1.0,0.0,0.0,1.0,0.0,35.43,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5997.88,37382.28,1446.81,None
0.0,1.0,0.0,0.0,1.0,0.0,32.81,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3361.07,15616.08,2119.05,None
1.0,0.0,1.0,0.0,0.0,0.0,58.67,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2461.32,11150.49,1260.11,None
0.0,1.0,0.0,0.0,1.0,0.0,27.84,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3327.88,5597.75,1518.82,None
1.0,0.0,0.0,0.0,0.0,1.0,47.56,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8414.09,41495.14,2999.48,None
0.0,1.0,0.0,0.0,1.0,0.0,27.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2374.29,16314.95,746.54,None
0.0,1.0,1.0,0.0,0.0,0.0,39.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7793.29,20860.62,1468.64,A
0.0,1.0,1.0,0.0,0.0,0.0,38.63,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6307.21,25866.39,716.93,A
0.0,1.0,1.0,0.0,0.0,0.0,40.28,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4282.43,30037.17,753.6,A
0.0,1.0,0.0,0.0,1.0,0.0,24.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7797.77,1850.62,1311.82,None
0.0,1.0,1.0,0.0,0.0,0.0,68.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1951.32,2700.51,765.54,None
0.0,1.0,0.0,0.0,1.0,0.0,25.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4943.25,5899.82,1577.68,None
0.0,1.0,1.0,0.0,0.0,0.0,39.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2463.54,1694.22,1500.08,None
1.0,0.0,1.0,0.0,0.0,0.0,22.09,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1500.4,21697.37,1862.66,None
0.0,1.0,0.0,1.0,0.0,0.0,60.04,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6016.4,38781.4,2869.1,None
0.0,1.0,0.0,0.0,1.0,0.0,45.63,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5581.19,20631.73,967.65,None
0.0,1.0,0.0,1.0,0.0,0.0,59.76,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7019.95,12112.66,3000.81,None
0.0,1.0,1.0,0.0,0.0,0.0,44.36,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7459.63,24365.05,2999.64,None
0.0,1.0,0.0,0.0,0.0,1.0,41.63,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5588.66,16456.78,1150.25,None
0.0,1.0,0.0,0.0,0.0,1.0,47.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9390.82,17968.03,2414.97,None
0.0,1.0,0.0,0.0,1.0,0.0,37.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3165.87,10009.49,1165.61,None
0.0,1.0,0.0,0.0,1.0,0.0,29.76,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2995.17,17383.45,1861.02,None
0.0,1.0,0.0,0.0,1.0,0.0,27.84,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2661.86,5622.38,532.2,None
1.0,0.0,1.0,0.0,0.0,0.0,38.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5024.36,25499.6,1074.15,None
1.0,0.0,0.0,0.0,1.0,0.0,24.42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11936.89,38085.24,1634.73,B
1.0,0.0,0.0,0.0,1.0,0.0,20.28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6781.92,21991.83,2884.0,B
0.0,1.0,1.0,0.0,0.0,0.0,68.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4215.06,4563.31,1651.31,A
1.0,0.0,0.0,1.0,0.0,0.0,58.67,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2500.62,14213.94,453.0,None
1.0,0.0,0.0,0.0,1.0,0.0,21.77,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9074.18,45822.57,3808.06,None
1.0,0.0,0.0,0.0,0.0,1.0,40.66,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7276.48,22529.93,2305.0,None
1.0,0.0,0.0,0.0,0.0,1.0,44.83,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6434.98,10797.75,3713.02,None
1.0,0.0,0.0,0.0,0.0,1.0,49.47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8099.53,25169.78,2488.36,None
1.0,0.0,1.0,0.0,0.0,0.0,39.96,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2253.39,13349.16,777.23,A
1.0,0.0,1.0,0.0,0.0,0.0,56.82,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3105.39,33003.48,1776.81,None
0.0,1.0,0.0,0.0,1.0,0.0,24.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2048.54,11285.16,978.51,None
1.0,0.0,1.0,0.0,0.0,0.0,37.92,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10073.63,30795.74,3754.96,None
0.0,1.0,0.0,0.0,1.0,0.0,28.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2966.88,21066.84,1196.25,None
1.0,0.0,1.0,0.0,0.0,0.0,69.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4203.1,20957.13,1200.68,None
0.0,1.0,0.0,0.0,0.0,1.0,39.51,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5361.2,41902.21,3893.53,None
1.0,0.0,0.0,0.0,1.0,0.0,35.58,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6222.71,16219.16,2331.09,None
1.0,0.0,1.0,0.0,0.0,0.0,49.52,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5376.51,27389.08,1150.8,None
0.0,1.0,1.0,0.0,0.0,0.0,36.28,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1591.0,10211.59,916.71,None
0.0,1.0,1.0,0.0,0.0,0.0,44.59,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6724.33,30160.66,3153.15,None
0.0,1.0,1.0,0.0,0.0,0.0,39.98,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7843.23,25455.76,2704.42,None
1.0,0.0,1.0,0.0,0.0,0.0,50.24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12275.08,28592.25,4309.14,None
0.0,1.0,0.0,0.0,0.0,1.0,47.09,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2014.88,8745.38,1850.98,None
0.0,1.0,0.0,0.0,0.0,1.0,56.88,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.13,27015.19,2434.6,None
1.0,0.0,1.0,0.0,0.0,0.0,36.42,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2223.88,13187.61,836.24,None
0.0,1.0,0.0,0.0,1.0,0.0,20.46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7573.42,27623.04,4959.68,B
0.0,1.0,1.0,0.0,0.0,0.0,50.27,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12644.42,17608.87,3388.32,None
